HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3RSDURM96B0G1PEKJVMPCJABX6LEY4,AJMJ8BLQPLDMU,Submitted,Tue Jul 15 20:29:50 GMT 2014,Tue Jul 15 20:32:30 GMT 2014,Wed Jul 16 13:32:30 PDT 2014,,,,160,0% (0/0),0% (0/0),0% (0/0),1745379,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,30OG32W0SVPMPQA6CTDEV3C4TMHENE,A2TMFFRF9J3H1K,Submitted,Tue Jul 15 20:25:32 GMT 2014,Tue Jul 15 20:32:32 GMT 2014,Wed Jul 16 13:32:32 PDT 2014,,,,420,0% (0/0),0% (0/0),0% (0/0),4398932,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3R8YZBNQ9IWMJ88O5DRPTNFSCA17Q9,A1MG36BBEEK20H,Submitted,Tue Jul 15 20:25:54 GMT 2014,Tue Jul 15 20:32:32 GMT 2014,Wed Jul 16 13:32:32 PDT 2014,,,,398,0% (0/0),0% (0/0),0% (0/0),1476444,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,304SM51WA4ILY0QRAYSATPGPDOCSB4,A3F23C3ABMM0W0,Submitted,Tue Jul 15 20:28:15 GMT 2014,Tue Jul 15 20:32:46 GMT 2014,Wed Jul 16 13:32:46 PDT 2014,,,,271,0% (0/0),0% (0/0),0% (0/0),249305,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,31UV0MXWNRQUF66M4C7JM1AAUUOI51,A3OF9HAEZVBQ3G,Submitted,Tue Jul 15 20:25:48 GMT 2014,Tue Jul 15 20:32:52 GMT 2014,Wed Jul 16 13:32:52 PDT 2014,,,,424,0% (0/0),0% (0/0),0% (0/0),9440291,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,35GCEFQ6I62DWH8SQX7C7ZFGCBZ3ZT,A34WAR0H85FL2K,Submitted,Tue Jul 15 20:25:15 GMT 2014,Tue Jul 15 20:32:53 GMT 2014,Wed Jul 16 13:32:53 PDT 2014,,,,458,0% (0/0),0% (0/0),0% (0/0),9855909,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3UNH76FOCTJEDD6X0TA8PRFK68BYMC,AY0BJCGY2DHIX,Submitted,Tue Jul 15 20:25:44 GMT 2014,Tue Jul 15 20:33:09 GMT 2014,Wed Jul 16 13:33:09 PDT 2014,,,,445,0% (0/0),0% (0/0),0% (0/0),169401,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3AMW0RGHOEGQMHZWL7TPPFB87TJPNA,A20QBFTIO0MOL2,Submitted,Tue Jul 15 20:25:42 GMT 2014,Tue Jul 15 20:33:15 GMT 2014,Wed Jul 16 13:33:15 PDT 2014,,,,453,0% (0/0),0% (0/0),0% (0/0),1355694,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3R9WASFE20U8CTOLAS8E884DF15FZF,A12DSM5J7Q9S4Z,Submitted,Tue Jul 15 20:28:24 GMT 2014,Tue Jul 15 20:33:18 GMT 2014,Wed Jul 16 13:33:18 PDT 2014,,,,294,0% (0/0),0% (0/0),0% (0/0),8147632,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3U5NZHP4LSGYCLDLI9YCKVECLHAPH1,A1ETJBNTO9ZWZ8,Submitted,Tue Jul 15 20:24:38 GMT 2014,Tue Jul 15 20:33:18 GMT 2014,Wed Jul 16 13:33:18 PDT 2014,,,,520,0% (0/0),0% (0/0),0% (0/0),8074987,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3EJPLAJKENUCT0VA9Z5AE2R0M216Z2,A1PE4AWFGVLQS,Submitted,Tue Jul 15 20:24:44 GMT 2014,Tue Jul 15 20:33:18 GMT 2014,Wed Jul 16 13:33:18 PDT 2014,,,,514,0% (0/0),0% (0/0),0% (0/0),486843,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,324G5B4FB4MYVF3POFXAEHOAZ6270A,A2DNWDHMMBSHWT,Submitted,Tue Jul 15 20:24:49 GMT 2014,Tue Jul 15 20:33:19 GMT 2014,Wed Jul 16 13:33:19 PDT 2014,,,,510,0% (0/0),0% (0/0),0% (0/0),6531824,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3VW04L3ZLUK07KFR94QFHUO9B62XXQ,A267TQL6LVWW7K,Submitted,Tue Jul 15 20:29:57 GMT 2014,Tue Jul 15 20:33:20 GMT 2014,Wed Jul 16 13:33:20 PDT 2014,,,,203,0% (0/0),0% (0/0),0% (0/0),8642336,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,354GIDR5ZCKKD4353GC1Z2ENRSX004,A20M6OQPEYYIK,Submitted,Tue Jul 15 20:26:19 GMT 2014,Tue Jul 15 20:33:21 GMT 2014,Wed Jul 16 13:33:21 PDT 2014,,,,422,0% (0/0),0% (0/0),0% (0/0),9582842,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3FTOP5WARG2RFA4RPOM7H7TJQ130JB,AU3IU9PKEL7RB,Submitted,Tue Jul 15 20:28:08 GMT 2014,Tue Jul 15 20:33:26 GMT 2014,Wed Jul 16 13:33:26 PDT 2014,,,,318,0% (0/0),0% (0/0),0% (0/0),3450869,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3E4GGUZ1T95TM4DNMWQX1AMB2OMK2D,A38YB0WUB8NQDX,Submitted,Tue Jul 15 20:24:40 GMT 2014,Tue Jul 15 20:33:36 GMT 2014,Wed Jul 16 13:33:36 PDT 2014,,,,536,0% (0/0),0% (0/0),0% (0/0),2323367,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3TEM0PF1Q6BECO4ZFS0WE9Y6LH6D0A,A16644NV37L66P,Submitted,Tue Jul 15 20:27:33 GMT 2014,Tue Jul 15 20:33:40 GMT 2014,Wed Jul 16 13:33:40 PDT 2014,,,,367,0% (0/0),0% (0/0),0% (0/0),3444533,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3FTF2T8WLSWVHOS3WJOFZ8OKV16W9E,A2XUSD4DG9YHT9,Submitted,Tue Jul 15 20:30:43 GMT 2014,Tue Jul 15 20:33:47 GMT 2014,Wed Jul 16 13:33:47 PDT 2014,,,,184,0% (0/0),0% (0/0),0% (0/0),5341927,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3MHW492WW1RX9JBSVINOISBQORAMVS,A1UBCAA1WUE0JI,Submitted,Tue Jul 15 20:25:14 GMT 2014,Tue Jul 15 20:33:51 GMT 2014,Wed Jul 16 13:33:51 PDT 2014,,,,517,0% (0/0),0% (0/0),0% (0/0),4789919,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3R2PKQ87NXMSNDRSWBO533LWGPFIMS,A382OV019QLW6H,Submitted,Tue Jul 15 20:29:01 GMT 2014,Tue Jul 15 20:33:54 GMT 2014,Wed Jul 16 13:33:54 PDT 2014,,,,293,0% (0/0),0% (0/0),0% (0/0),2375385,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3300DTYQT3V7SNNYSL5VZX79YX4EQ1,A2VMWP7KM0WGZZ,Submitted,Tue Jul 15 20:25:44 GMT 2014,Tue Jul 15 20:33:55 GMT 2014,Wed Jul 16 13:33:55 PDT 2014,,,,491,0% (0/0),0% (0/0),0% (0/0),7378395,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3RXPCZQMQQPHVXZ8D154YZKD31SG1Q,A1TRK3H5ZNEWY1,Submitted,Tue Jul 15 20:29:15 GMT 2014,Tue Jul 15 20:33:57 GMT 2014,Wed Jul 16 13:33:57 PDT 2014,,,,282,0% (0/0),0% (0/0),0% (0/0),6672695,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3J88R45B2HCVYBD0NDGYNH2697TPXU,AZY2R13Q2HGMC,Submitted,Tue Jul 15 20:27:27 GMT 2014,Tue Jul 15 20:34:18 GMT 2014,Wed Jul 16 13:34:18 PDT 2014,,,,411,0% (0/0),0% (0/0),0% (0/0),9035389,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3CPLWGV3MPD5UUJP4IXS3PBT2P1N9D,AFUGKPIYU3OM0,Submitted,Tue Jul 15 20:30:21 GMT 2014,Tue Jul 15 20:34:18 GMT 2014,Wed Jul 16 13:34:18 PDT 2014,,,,237,0% (0/0),0% (0/0),0% (0/0),8172625,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3F1567XTNXJQXRWHKAP97J6Y70O9QM,A1IS4TFXYHZ7F7,Submitted,Tue Jul 15 20:29:53 GMT 2014,Tue Jul 15 20:34:21 GMT 2014,Wed Jul 16 13:34:21 PDT 2014,,,,268,0% (0/0),0% (0/0),0% (0/0),6424990,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3DZQRBDBSMTGV5MEV5D4B6IDPWZS3D,A2D4GSZPZB56HW,Submitted,Tue Jul 15 20:27:14 GMT 2014,Tue Jul 15 20:34:26 GMT 2014,Wed Jul 16 13:34:26 PDT 2014,,,,432,0% (0/0),0% (0/0),0% (0/0),37738,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,35DR22AR5EYORM8DPFJRAEZ54B13XW,A13W8W81TPORYZ,Submitted,Tue Jul 15 20:25:03 GMT 2014,Tue Jul 15 20:34:37 GMT 2014,Wed Jul 16 13:34:37 PDT 2014,,,,574,0% (0/0),0% (0/0),0% (0/0),9373105,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3CFVK00FWMZSOBE6UYE16NG27TUL6Z,A7ZSAGKN7JL2P,Submitted,Tue Jul 15 20:28:26 GMT 2014,Tue Jul 15 20:34:48 GMT 2014,Wed Jul 16 13:34:48 PDT 2014,,,,382,0% (0/0),0% (0/0),0% (0/0),9109924,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,30IQTZXKALKSAU9G6S188G1Y1ZH0XY,AU2NVT51E749C,Submitted,Tue Jul 15 20:24:34 GMT 2014,Tue Jul 15 20:35:03 GMT 2014,Wed Jul 16 13:35:03 PDT 2014,,,,629,0% (0/0),0% (0/0),0% (0/0),4323433,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3OB0CAO74I3SLZ5M9WUVXM7OPMDHYN,A231ZXYHPSNUJQ,Submitted,Tue Jul 15 20:25:12 GMT 2014,Tue Jul 15 20:35:07 GMT 2014,Wed Jul 16 13:35:07 PDT 2014,,,,595,0% (0/0),0% (0/0),0% (0/0),8391535,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3SB4CE2TJW9OB77YYUY1XMDBALTXAM,AFDC9A6Z60W2Z,Submitted,Tue Jul 15 20:28:52 GMT 2014,Tue Jul 15 20:35:07 GMT 2014,Wed Jul 16 13:35:07 PDT 2014,,,,375,0% (0/0),0% (0/0),0% (0/0),7331816,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3VHP9MDGROYV40DBIEO6XA3S6JIFCF,A1JN91H01L2OCC,Submitted,Tue Jul 15 20:28:28 GMT 2014,Tue Jul 15 20:35:11 GMT 2014,Wed Jul 16 13:35:11 PDT 2014,,,,403,0% (0/0),0% (0/0),0% (0/0),1554049,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3KMS4QQVK34DNYPZAR54LTG0BSRKFX,A2QCDKTLMY4P48,Submitted,Tue Jul 15 20:25:41 GMT 2014,Tue Jul 15 20:35:13 GMT 2014,Wed Jul 16 13:35:13 PDT 2014,,,,572,0% (0/0),0% (0/0),0% (0/0),1706164,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3XIQGXAUMDM6S590RRMHNVBL9DO7X6,AOIK8K4X34LGR,Submitted,Tue Jul 15 20:26:46 GMT 2014,Tue Jul 15 20:35:14 GMT 2014,Wed Jul 16 13:35:14 PDT 2014,,,,508,0% (0/0),0% (0/0),0% (0/0),6693693,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3Q8GYXHFEQG323KMC2BXBYCFHP55CN,A3O81LHBBI8NPK,Submitted,Tue Jul 15 20:29:59 GMT 2014,Tue Jul 15 20:35:38 GMT 2014,Wed Jul 16 13:35:38 PDT 2014,,,,339,0% (0/0),0% (0/0),0% (0/0),R_d0iBPkxrH54fv1j,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3CCZ6YKWR8X145DJ0I1698B7B42596,A3EQVDHHKZRC0K,Submitted,Tue Jul 15 20:29:31 GMT 2014,Tue Jul 15 20:35:41 GMT 2014,Wed Jul 16 13:35:41 PDT 2014,,,,370,0% (0/0),0% (0/0),0% (0/0),2007689,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3TXWC2NHN042A7BUCEEE2JLZPO9S9U,A3N8JP3QR3VPE8,Submitted,Tue Jul 15 20:28:22 GMT 2014,Tue Jul 15 20:35:53 GMT 2014,Wed Jul 16 13:35:53 PDT 2014,,,,451,0% (0/0),0% (0/0),0% (0/0),5865312,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3RXCAC0YIS3Z6XJTCMEJD97LH7Y8G2,A2HQHBR7Z4AI56,Submitted,Tue Jul 15 20:29:10 GMT 2014,Tue Jul 15 20:35:42 GMT 2014,Wed Jul 16 13:35:42 PDT 2014,,,,392,0% (0/0),0% (0/0),0% (0/0),8664654,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3WOKGM4L72U5GLVO51ECP3A5PVC0OT,A3V2MCIYI0PP1C,Submitted,Tue Jul 15 20:28:34 GMT 2014,Tue Jul 15 20:35:45 GMT 2014,Wed Jul 16 13:35:45 PDT 2014,,,,431,0% (0/0),0% (0/0),0% (0/0),1935932,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3DR23U6WE6SKK3FQ9PZQ42IWI43ETF,A3HV3LXW29N30Q,Submitted,Tue Jul 15 20:31:25 GMT 2014,Tue Jul 15 20:35:58 GMT 2014,Wed Jul 16 13:35:58 PDT 2014,,,,273,0% (0/0),0% (0/0),0% (0/0),1612257,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,34BBWHLWHBPOSPL60DUSC1NNERTIWJ,A2KI0FDBL0BC32,Submitted,Tue Jul 15 20:30:18 GMT 2014,Tue Jul 15 20:36:31 GMT 2014,Wed Jul 16 13:36:31 PDT 2014,,,,373,0% (0/0),0% (0/0),0% (0/0),514805,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3MD9PLUKKJSK0L128GRRGDDMHSRNZU,AJBGPFYZ87SOX,Submitted,Tue Jul 15 20:28:51 GMT 2014,Tue Jul 15 20:36:34 GMT 2014,Wed Jul 16 13:36:34 PDT 2014,,,,463,0% (0/0),0% (0/0),0% (0/0),8873195,,
